,id,dataset,p_training,model,r2,rmse,n_test,mll,n_train
178,59,aav,0.9,Pairwise,0.7774058651525332,1.4394672164245792,4205,-70351.12265625,38124
179,60,aav,0.9,Pairwise,0.7791335781157368,1.4397102537269906,4233,-70330.359375,38096
180,1,aav,0.001,Exponential,0.09316879693564499,2.921609588810542,10000,-93.56035537719727,37
181,2,aav,0.001,Exponential,0.14391293660098997,2.8378733101812617,10000,-105.24004898071288,44
182,3,aav,0.001,Exponential,0.2479621794326322,2.6766234170839796,10000,-119.37910919189453,49
183,4,aav,0.0025,Exponential,0.31453431456716724,2.5403142876882843,10000,-252.34721832275392,99
184,5,aav,0.0025,Exponential,0.34534337622429845,2.5027830773154154,10000,-267.66965942382814,109
185,6,aav,0.0025,Exponential,0.3912800841775515,2.410996862221925,10000,-314.2134582519531,131
186,7,aav,0.005,Exponential,0.49114885046813905,2.2091047239871777,10000,-499.4825103759766,207
187,8,aav,0.005,Exponential,0.4386279966325233,2.297638003765831,10000,-446.8103271484375,192
188,9,aav,0.005,Exponential,0.41985646151034745,2.359698455521558,10000,-479.725439453125,210
189,10,aav,0.01,Exponential,0.5623562409243544,2.0242882033363134,10000,-1014.5611694335937,444
190,11,aav,0.01,Exponential,0.5696308751367517,1.9981600490704718,10000,-950.4449157714844,412
191,12,aav,0.01,Exponential,0.5516212999351252,2.0555211362778167,10000,-960.1061889648438,414
192,13,aav,0.025,Exponential,0.6729728321155473,1.7577555061974428,10000,-2344.7152587890623,1108
193,14,aav,0.025,Exponential,0.6731317635814391,1.7428122310165828,10000,-2250.1782470703124,1043
194,15,aav,0.025,Exponential,0.6796420535541357,1.7297463291000255,10000,-2187.02412109375,1008
195,16,aav,0.05,Exponential,0.714336018657209,1.6192823407314212,10000,-4396.14033203125,2123
196,17,aav,0.05,Exponential,0.7085282321499824,1.645075884394381,10000,-4420.359619140625,2165
197,18,aav,0.05,Exponential,0.715731916864865,1.638475212554937,10000,-4354.7689453125,2120
198,19,aav,0.075,Exponential,0.7447357336952292,1.5478388645750605,10000,-6316.718505859375,3120
199,20,aav,0.075,Exponential,0.743036712774306,1.5522055047885694,10000,-6478.91806640625,3206
200,21,aav,0.075,Exponential,0.7456584508247665,1.5279188772453773,10000,-6546.631591796875,3253
201,22,aav,0.1,Exponential,0.753707111504787,1.512747115753614,10000,-8336.40078125,4237
202,23,aav,0.1,Exponential,0.765978380228429,1.4790698815852295,10000,-8429.3806640625,4240
203,24,aav,0.1,Exponential,0.7605308306319005,1.4899616202992247,10000,-8373.67568359375,4233
204,25,aav,0.125,Exponential,0.752906006613635,1.520650293674787,10000,-10152.290625,5238
205,26,aav,0.125,Exponential,0.7688545212613702,1.4644708853676727,10000,-10103.1056640625,5163
206,27,aav,0.125,Exponential,0.7667257715872071,1.4734674507699537,10000,-10402.80634765625,5326
207,28,aav,0.15,Exponential,0.777951573038847,1.4312336648821127,10000,-11920.94755859375,6204
208,29,aav,0.15,Exponential,0.7747925914885837,1.4489228912678904,10000,-12340.63251953125,6372
209,30,aav,0.15,Exponential,0.7756269761309175,1.4429587732550002,10000,-12023.9845703125,6228
210,31,aav,0.175,Exponential,0.7816500461880304,1.4248524716213922,10000,-14003.34287109375,7350
211,32,aav,0.175,Exponential,0.7853528186367197,1.407734650153908,10000,-14364.68095703125,7512
212,33,aav,0.175,Exponential,0.7506937231540541,1.5265619137050335,10000,-14492.62509765625,7382
213,34,aav,0.2,Exponential,0.7832793766492951,1.4167844798005338,10000,-16018.43583984375,8467
214,35,aav,0.2,Exponential,0.7895750280109853,1.3979990660890935,10000,-15752.298046875,8262
215,36,aav,0.2,Exponential,0.7509340447749172,1.515569403036116,10000,-16437.7673828125,8405
216,37,aav,0.25,Exponential,0.7939047758790956,1.3885822463515014,10000,-19536.929296875,10447
217,38,aav,0.25,Exponential,0.7970912146553122,1.3795664417717208,10000,-19657.544921875,10535
218,39,aav,0.25,Exponential,0.7992866491797175,1.3731222411789001,10000,-19718.6650390625,10532
219,40,aav,0.3,Exponential,0.7995064167626796,1.3642221993183223,10000,-23613.957421875,12747
220,41,aav,0.3,Exponential,0.8041587347965817,1.3507357498819506,10000,-23490.7486328125,12696
221,42,aav,0.3,Exponential,0.8039759522249316,1.3468508971325746,10000,-23430.228515625,12657
222,43,aav,0.4,Exponential,0.8119872815098071,1.3156482378811345,10000,-30835.930078125,16917
223,44,aav,0.4,Exponential,0.8136577228163852,1.3148867619540558,10000,-30509.5439453125,16783
224,45,aav,0.4,Exponential,0.8134639909719036,1.3135753964206383,10000,-30890.3419921875,17027
225,46,aav,0.5,Exponential,0.8181669761739396,1.2989362472403052,10000,-37878.6921875,21118
226,47,aav,0.5,Exponential,0.8253255850703608,1.2836590005496173,10000,-37893.430078125,21022
227,48,aav,0.5,Exponential,0.8174760385721528,1.3044665418313028,10000,-37827.678125,21053
228,49,aav,0.6,Exponential,0.8143702530146233,1.313516621122526,10000,-45752.527734375,25536
229,50,aav,0.6,Exponential,0.8277737898530025,1.2658709128496446,10000,-45212.3546875,25441
230,51,aav,0.6,Exponential,0.8285018697852007,1.2673543446954334,10000,-45235.047265625,25452
231,52,aav,0.7,Exponential,0.8318872230310336,1.2515149255668854,10000,-52407.990625,29818
232,53,aav,0.7,Exponential,0.8279389162947252,1.2623807937150362,10000,-51862.77734375,29548
233,54,aav,0.7,Exponential,0.8286577696433463,1.2475995158944342,10000,-52097.376953125,29576
234,55,aav,0.8,Exponential,0.8371562438434671,1.2378348524179652,8484,-59083.707421875,33845
235,56,aav,0.8,Exponential,0.8413279796907867,1.209835909730908,8429,-59346.59140625,33900
236,57,aav,0.8,Exponential,0.8345005474437361,1.2459241340939775,8524,-58955.268359375,33805
237,58,aav,0.9,Exponential,0.8403698652571397,1.2047140713187312,4352,-65936.63984375,37977
238,59,aav,0.9,Exponential,0.8375537756338562,1.2245173084352958,4205,-66104.725,38124
239,60,aav,0.9,Exponential,0.8141715404207205,1.310584535668011,4233,-68216.259375,38096
240,1,aav,0.001,Connectedness,0.028231807081448013,3.2816064195299357,10000,-81.5157859802246,37
241,2,aav,0.001,Connectedness,0.1592986681533193,2.901681301360894,10000,-91.77814559936523,44
242,3,aav,0.001,Connectedness,0.22778512756366415,2.804369027027014,10000,-104.94964065551758,49
243,4,aav,0.0025,Connectedness,0.23484837578313014,2.796510466211577,10000,-226.6114517211914,99
244,5,aav,0.0025,Connectedness,0.3129294953040602,2.6292058179515654,10000,-245.037451171875,109
245,6,aav,0.0025,Connectedness,0.36426635470331997,2.4694993329269996,10000,-298.1999481201172,131
246,7,aav,0.005,Connectedness,0.345221147312847,2.5121184935902763,10000,-470.63023376464844,207
247,8,aav,0.005,Connectedness,0.44521743706378775,2.2891902785706697,10000,-429.8761444091797,192
248,9,aav,0.005,Connectedness,0.38172278904397433,2.4627566140650763,10000,-457.3619079589844,210
249,10,aav,0.01,Connectedness,0.5869423084436571,1.974002686140621,10000,-991.0015869140625,444
250,11,aav,0.01,Connectedness,0.5756803733210134,1.9942540729748233,10000,-918.578759765625,412
251,12,aav,0.01,Connectedness,0.5118948195174959,2.135972521667405,10000,-932.164599609375,414
252,13,aav,0.025,Connectedness,0.6706271146836018,1.7645286986643058,10000,-2312.226025390625,1108
253,14,aav,0.025,Connectedness,0.6827483017315766,1.7177639685329416,10000,-2216.3530029296876,1043
254,15,aav,0.025,Connectedness,0.685542071741144,1.713006756339264,10000,-2163.8115966796877,1008
255,16,aav,0.05,Connectedness,0.7278960909180874,1.58225066728517,10000,-4319.473828125,2123
256,17,aav,0.05,Connectedness,0.7229744649843721,1.6061775544759334,10000,-4366.501416015625,2165
257,18,aav,0.05,Connectedness,0.7308519226996147,1.5938967623943108,10000,-4285.572509765625,2120
258,19,aav,0.075,Connectedness,0.7557891996153566,1.5146478766959568,10000,-6230.478125,3120
259,20,aav,0.075,Connectedness,0.7508170202369165,1.5279192393689862,10000,-6381.9408203125,3206
260,21,aav,0.075,Connectedness,0.7547011946779333,1.5005676166631046,10000,-6457.75830078125,3253
261,22,aav,0.1,Connectedness,0.7664700824938919,1.4728341772730278,10000,-8225.84921875,4237
262,23,aav,0.1,Connectedness,0.775262556310751,1.4488468355003612,10000,-8313.97509765625,4240
263,24,aav,0.1,Connectedness,0.772454858906468,1.452734882729317,10000,-8258.07216796875,4233
264,25,aav,0.125,Connectedness,0.766402467036885,1.4793742605745188,10000,-10009.779296875,5238
265,26,aav,0.125,Connectedness,0.7800715491821003,1.4281714834669137,10000,-9931.4884765625,5163
266,27,aav,0.125,Connectedness,0.7789215878203458,1.4346170928810515,10000,-10240.312890625,5326
267,28,aav,0.15,Connectedness,0.7890143981694004,1.395170332401669,10000,-11740.964453125,6204
268,29,aav,0.15,Connectedness,0.7869623347968482,1.4090036119341196,10000,-12165.6630859375,6372
269,30,aav,0.15,Connectedness,0.7876462305754476,1.4037371625784512,10000,-11859.905859375,6228
270,31,aav,0.175,Connectedness,0.794396046561857,1.3829035338217512,10000,-13813.67998046875,7350
271,32,aav,0.175,Connectedness,0.794592660928388,1.3770446659894189,10000,-14177.63447265625,7512
272,33,aav,0.175,Connectedness,0.7981763288468299,1.3713050656207009,10000,-14045.3234375,7382
273,34,aav,0.2,Connectedness,0.794131796254297,1.381024225917641,10000,-15797.27744140625,8467
274,35,aav,0.2,Connectedness,0.7986641872698493,1.3673077150594737,10000,-15521.15,8262
275,36,aav,0.2,Connectedness,0.7943241044396477,1.3779188159922675,10000,-15784.937109375,8405
276,37,aav,0.25,Connectedness,0.8042776155011657,1.3531774685483318,10000,-19302.816796875,10447
277,38,aav,0.25,Connectedness,0.8077342658273436,1.3431029880887129,10000,-19358.165234375,10535
278,39,aav,0.25,Connectedness,0.8088227635379247,1.34054071845373,10000,-19458.0638671875,10532
279,40,aav,0.3,Connectedness,0.8090947209910121,1.3316335035544689,10000,-23316.906640625,12747
280,41,aav,0.3,Connectedness,0.8135291013584632,1.3183908079071553,10000,-23189.2017578125,12696
281,42,aav,0.3,Connectedness,0.815250504318653,1.3075316961406562,10000,-23132.6787109375,12657
282,43,aav,0.4,Connectedness,0.825283368596827,1.268698718884328,10000,-30318.605078125,16917
283,44,aav,0.4,Connectedness,0.8218822376934203,1.2859252839074307,10000,-30122.1880859375,16783
284,45,aav,0.4,Connectedness,0.8223169318604767,1.2821382252225548,10000,-30500.34921875,17027
285,46,aav,0.5,Connectedness,0.8272137550766581,1.266112841214161,10000,-37388.39296875,21118
286,47,aav,0.5,Connectedness,0.8347582193085316,1.2487835616363299,10000,-37435.89453125,21022
287,48,aav,0.5,Connectedness,0.8250918548293646,1.2770489029132328,10000,-37324.236328125,21053
288,49,aav,0.6,Connectedness,0.8328708377524284,1.2454629864835236,10000,-44602.3421875,25536
289,50,aav,0.6,Connectedness,0.8344162896616276,1.2412278520318578,10000,-44625.440625,25441
290,51,aav,0.6,Connectedness,0.8357814187367054,1.2402470995069332,10000,-44657.1890625,25452
