,param,beta
1547,20_34,-4.645548659948625e-08
1548,20_35,9.168783587302212e-09
1549,20_36,-1.5390145491436572e-08
1550,20_37,-2.7109767677569525e-08
1551,20_38,1.703042687405231e-09
1552,20_39,5.798208969351568e-08
1553,20_40,6.591257704865653e-08
1554,20_41,-6.286372176126597e-09
1555,20_42,-7.61947379289959e-10
1556,20_43,1.4973092303438836e-07
1557,20_44,2.744991981710644e-08
1558,20_45,-3.53304481225177e-08
1559,20_46,1.1776533024404299e-07
1560,20_47,-1.1822838396698686e-09
1561,20_48,-1.7266472964104695e-08
1562,20_49,1.8951461647847188e-08
1563,20_50,4.712092430055831e-08
1564,20_51,1.1307579589489404e-07
1565,20_52,-1.4459361213724248e-08
1566,20_53,3.6081080407302254e-08
1567,20_54,4.2057913426458524e-08
1568,20_55,3.646861288372367e-08
1569,20_56,-5.204627085535275e-08
1570,20_57,-1.3588045846926916e-08
1571,20_58,-6.381159931636928e-08
1572,20_59,-4.557409891552807e-08
1573,20_60,-7.368225949989442e-08
1574,20_61,6.085240718799934e-08
1575,20_62,1.0193003389718069e-08
1576,20_63,6.155065530932959e-08
1577,20_64,4.055959939417335e-08
1578,20_65,-4.794328207897973e-08
1579,20_66,-3.541969661856613e-08
1580,20_67,-2.8439117868821535e-08
1581,20_68,1.2152865415162474e-07
1582,20_69,-5.514104597605138e-09
1583,20_70,3.531271797638837e-08
1584,20_71,2.522413155100178e-08
1585,20_72,3.6700184207732504e-08
1586,20_73,2.5260005997659282e-08
1587,20_74,1.5399397335679046e-08
1588,20_75,1.950905447829947e-08
1589,20_76,-3.765090258045112e-08
1590,20_77,-1.1046188011833645e-07
1591,20_78,-5.528842414466444e-08
1592,20_79,-6.582024731296954e-08
1593,20_80,-1.6531679882315316e-08
1594,20_81,1.1161905640371725e-08
1595,20_82,2.910086367700736e-09
1596,21_22,2.5328187897571992e-08
1597,21_23,9.675299082255798e-09
1598,21_24,5.605891547359887e-08
1599,21_25,1.8825975968516253e-08
1600,21_26,8.171481523127355e-08
1601,21_27,5.878928441815562e-08
1602,21_28,1.610195506292612e-08
1603,21_29,1.2599461745150686e-07
1604,21_30,8.571065190251973e-08
1605,21_31,2.8885356091046325e-08
1606,21_32,-2.8785983504871247e-08
1607,21_33,3.6985250255765864e-08
1608,21_34,-2.451234184686281e-09
1609,21_35,-3.030852372991091e-09
1610,21_36,-7.610721669702925e-10
1611,21_37,1.1716493386452764e-08
1612,21_38,8.290207458644905e-09
1613,21_39,-4.9119310302957215e-09
1614,21_40,2.1405120924134297e-08
1615,21_41,-2.1322167772511466e-08
1616,21_42,-2.087591727297747e-08
1617,21_43,4.0971068800511494e-08
1618,21_44,-1.4157540244017186e-08
1619,21_45,-4.225854310533835e-08
1620,21_46,6.689513935762066e-08
1621,21_47,-2.3197536175529977e-08
1622,21_48,8.384437398487238e-08
1623,21_49,3.3614930959614715e-08
1624,21_50,5.69987686313751e-09
1625,21_51,6.098802653348883e-08
1626,21_52,7.039023354485888e-08
1627,21_53,-7.515697557155224e-09
1628,21_54,-1.4133715937773344e-09
1629,21_55,1.0626679375530836e-08
1630,21_56,5.6892472055232096e-08
1631,21_57,4.610683001637621e-08
1632,21_58,-4.030917633194853e-08
1633,21_59,-2.9760638589542338e-08
1634,21_60,-6.146431673399366e-08
1635,21_61,-1.2480998974688329e-08
1636,21_62,-1.7951318126127112e-08
1637,21_63,1.464280837988791e-08
1638,21_64,1.9266216097462825e-08
1639,21_65,-2.245333450336583e-08
1640,21_66,2.9189291610362917e-08
1641,21_67,5.6121472065534014e-08
1642,21_68,2.401699405796594e-08
1643,21_69,2.3387856171885614e-08
1644,21_70,1.1933983932253954e-08
1645,21_71,4.599195401488846e-08
1646,21_72,3.666175496070892e-08
1647,21_73,1.7583298090869004e-09
1648,21_74,2.560339369927861e-08
1649,21_75,1.5737558006271653e-08
1650,21_76,4.951102408475715e-08
1651,21_77,8.704788149107372e-09
1652,21_78,2.852063151016522e-08
1653,21_79,-3.784310371967735e-08
1654,21_80,6.348049490001575e-08
1655,21_81,7.3451144046875794e-09
1656,21_82,-2.6042993951408015e-09
1657,22_23,-5.156278320733901e-08
1658,22_24,5.0111058308153984e-08
1659,22_25,-3.627165262592521e-08
1660,22_26,3.511780927333238e-09
1661,22_27,-2.9701816687968787e-08
1662,22_28,-7.219611978960752e-09
1663,22_29,5.320994677462864e-08
1664,22_30,-3.154209963883296e-08
1665,22_31,-1.3944492502814928e-08
1666,22_32,6.001115192313471e-08
1667,22_33,5.168410536135121e-08
1668,22_34,2.7801401547196483e-08
1669,22_35,1.4124438122952526e-09
1670,22_36,-1.2972597857804323e-08
1671,22_37,3.347453064143882e-08
1672,22_38,1.0974252899171535e-07
1673,22_39,1.1178124192456108e-07
1674,22_40,3.296123687992182e-08
1675,22_41,-1.786764576890719e-08
1676,22_42,3.2923135031754064e-08
1677,22_43,9.540530307844066e-09
1678,22_44,-1.0172010271866098e-10
1679,22_45,-5.381939152541153e-09
1680,22_46,-1.3222342200001165e-08
1681,22_47,-3.9909394735709475e-08
1682,22_48,4.863197649060498e-08
1683,22_49,4.15447315295954e-08
1684,22_50,-6.145279709067292e-08
1685,22_51,-6.636599015780366e-08
1686,22_52,-5.571660089081961e-08
1687,22_53,3.305519462326076e-09
1688,22_54,-1.2784785315912647e-08
1689,22_55,-1.0725160305596825e-08
1690,22_56,6.514182465195841e-08
1691,22_57,6.387408792776859e-08
1692,22_58,4.666675906300351e-08
1693,22_59,-6.593469916199638e-08
1694,22_60,-7.29520311662699e-08
1695,22_61,9.492608344321125e-09
1696,22_62,9.964325278407127e-09
1697,22_63,2.6689673449750706e-08
1698,22_64,-3.932279916296722e-09
1699,22_65,-1.0752436749667304e-07
1700,22_66,-1.0484393984588344e-07
1701,22_67,3.148406431581535e-08
1702,22_68,2.52410423214048e-08
1703,22_69,2.0857339022151336e-08
1704,22_70,3.888058638164787e-08
1705,22_71,7.925148234839808e-09
1706,22_72,8.598788961770286e-08
1707,22_73,1.417805224124858e-07
1708,22_74,1.3416856310851569e-07
1709,22_75,9.083906383066015e-08
1710,22_76,8.417161993540227e-08
1711,22_77,2.790274873094795e-08
1712,22_78,6.31239739440637e-08
1713,22_79,1.8832469156899387e-08
1714,22_80,2.694132536284571e-08
1715,22_81,3.2925573986518746e-08
1716,22_82,7.931943404931243e-09
1717,23_24,1.4466780718346933e-08
1718,23_25,-5.498862364886183e-08
1719,23_26,8.303523301822325e-08
1720,23_27,-4.7124794047442495e-08
1721,23_28,-5.559777823177088e-08
1722,23_29,1.996301670401436e-08
1723,23_30,-5.6634845553005084e-08
1724,23_31,-3.2521078324363715e-09
1725,23_32,5.871113070997547e-08
1726,23_33,8.164992671749377e-09
1727,23_34,-1.7248404248515611e-09
1728,23_35,-1.0435343800652492e-07
1729,23_36,-1.2187979805981573e-07
1730,23_37,4.137257155288214e-08
1731,23_38,1.0893230506230128e-07
1732,23_39,1.2207822052624894e-07
1733,23_40,4.9036187748386974e-08
1734,23_41,3.233507417233214e-09
1735,23_42,2.285724522322147e-08
1736,23_43,-5.4969363108362084e-08
1737,23_44,6.0549474653325306e-09
1738,23_45,3.6280243029959e-08
1739,23_46,1.3329843781820593e-08
1740,23_47,3.3770321084150795e-08
1741,23_48,1.4291162202537551e-08
1742,23_49,-2.0016047341480655e-08
1743,23_50,-3.069520308289027e-08
1744,23_51,-1.9324475800311593e-08
1745,23_52,-5.4634554273437584e-08
1746,23_53,-7.310102676817067e-08
1747,23_54,-8.592791193654243e-08
1748,23_55,-5.443123031367057e-08
1749,23_56,2.8400541589723254e-08
1750,23_57,-3.3203156550162303e-09
1751,23_58,-1.175455203907104e-08
1752,23_59,-5.560892187453484e-08
1753,23_60,-8.534543400240351e-08
1754,23_61,-2.550160900186494e-08
1755,23_62,-4.2493075840063126e-08
1756,23_63,-3.342092285148804e-08
1757,23_64,-2.3271136375048415e-08
1758,23_65,-6.908550556093161e-08
1759,23_66,-5.6301701461301526e-08
1760,23_67,1.0710388190371172e-08
1761,23_68,-7.953922589470389e-08
1762,23_69,2.0511991562722437e-08
1763,23_70,2.9701413754647955e-08
1764,23_71,4.752905101355783e-08
1765,23_72,8.70398300162656e-08
1766,23_73,1.3352944490389287e-07
1767,23_74,1.0224512122506031e-07
1768,23_75,6.237819208619238e-08
1769,23_76,5.954210594595488e-08
1770,23_77,3.7149107345537994e-08
1771,23_78,9.413297024483815e-08
1772,23_79,4.5088973968982235e-08
1773,23_80,2.708975357965028e-08
1774,23_81,4.2146942586263334e-08
1775,23_82,6.221464268478117e-08
1776,24_25,1.1748113718681095e-08
1777,24_26,-1.5274396283667842e-08
1778,24_27,8.054527726015932e-08
1779,24_28,3.5584718525354696e-08
1780,24_29,4.7313877557906145e-08
1781,24_30,-3.2151979332180175e-08
1782,24_31,-1.2234757321007614e-09
1783,24_32,3.1490063051047885e-09
1784,24_33,2.049347131931706e-08
1785,24_34,-2.073250396862513e-09
1786,24_35,-2.226491479864127e-08
1787,24_36,-2.1105143809970707e-09
1788,24_37,6.869620513121714e-08
1789,24_38,2.0048663214560336e-08
1790,24_39,3.7970170016731e-08
1791,24_40,-3.9159799380513657e-08
1792,24_41,-4.404086215534e-09
1793,24_42,-1.7802253385421105e-08
1794,24_43,-1.462132794299676e-08
1795,24_44,-7.975180951499595e-08
1796,24_45,-1.0680312590781309e-07
1797,24_46,-1.1481149942544465e-08
1798,24_47,-3.7750601080286905e-08
1799,24_48,1.147406987840847e-07
1800,24_49,9.662742190432783e-08
1801,24_50,1.960756370718935e-08
1802,24_51,-4.085881440954434e-08
1803,24_52,2.642088452900965e-08
1804,24_53,-4.37525703361166e-10
1805,24_54,-1.08596268851103e-08
1806,24_55,-3.458448976988439e-08
1807,24_56,-6.747283135925504e-09
1808,24_57,7.921083338937257e-08
1809,24_58,6.677407524274537e-08
1810,24_59,-1.3997313891067935e-07
1811,24_60,-1.0431880890113638e-07
1812,24_61,-1.1443575910412636e-07
1813,24_62,-7.389796417480382e-08
1814,24_63,-5.2141114334910144e-08
1815,24_64,-3.60654116846141e-08
1816,24_65,-5.200014472970583e-08
1817,24_66,-2.1967243161656594e-08
1818,24_67,6.690154741654135e-08
1819,24_68,-2.9750641782777237e-08
1820,24_69,9.046162225799559e-08
1821,24_70,4.2705847595663505e-08
1822,24_71,-3.1910003016590074e-09
1823,24_72,-1.7959320560939524e-08
1824,24_73,-1.7811083786452515e-08
1825,24_74,-5.2627949505237624e-08
1826,24_75,-2.819767462308457e-08
1827,24_76,-3.649291360765114e-09
1828,24_77,-2.510087397989308e-08
1829,24_78,2.489012939621553e-08
1830,24_79,2.523509892552393e-09
1831,24_80,-1.4813908991192317e-08
1832,24_81,7.396976409195437e-08
1833,24_82,4.225731468498865e-08
1834,25_26,2.980016183332811e-08
1835,25_27,3.349831972066466e-08
1836,25_28,1.9875392154847443e-08
1837,25_29,-2.7525901736099444e-08
1838,25_30,-5.4722138430214595e-08
1839,25_31,4.189075375560399e-08
1840,25_32,-6.035405757599062e-08
1841,25_33,-4.053934208761732e-08
1842,25_34,-5.151682211602496e-08
1843,25_35,1.7550028867619716e-08
1844,25_36,3.6974195216804194e-08
1845,25_37,1.6865870494203615e-07
1846,25_38,-2.998269779868643e-08
1847,25_39,3.4336847859623555e-08
1848,25_40,-2.615893493781268e-08
1849,25_41,-1.7712885396141624e-08
1850,25_42,-3.682756217689403e-08
1851,25_43,6.28222455576041e-08
1852,25_44,3.731443455375812e-09
1853,25_45,-6.929241930992039e-08
1854,25_46,5.34100007629368e-08
1855,25_47,-1.571322235718941e-08
1856,25_48,4.013460989652641e-08
1857,25_49,-9.708959761006006e-08
1858,25_50,7.463914318460869e-09
1859,25_51,-1.4078393839039262e-08
1860,25_52,5.503959956241305e-08
1861,25_53,-4.47746627143247e-08
1862,25_54,-3.7883348579607646e-08
1863,25_55,-3.985271009261588e-08
1864,25_56,-4.5373733285415855e-08
1865,25_57,2.287164433036546e-09
1866,25_58,2.1691880126395727e-08
1867,25_59,-3.6442698127761494e-08
1868,25_60,-3.800989004856479e-08
1869,25_61,-1.2977409733486654e-08
1870,25_62,-9.505532525369415e-08
1871,25_63,-8.745493367090918e-08
1872,25_64,-1.8847170223867e-08
1873,25_65,-1.520259505261519e-08
1874,25_66,2.430262797570734e-08
1875,25_67,2.6340677626004888e-08
1876,25_68,-5.586571404747988e-09
1877,25_69,4.355586025227546e-08
1878,25_70,1.0262378635834345e-09
1879,25_71,-2.5014063263800135e-08
1880,25_72,3.9692553979385005e-08
1881,25_73,4.6333613877009876e-08
1882,25_74,-7.669538913986113e-09
1883,25_75,1.5852256757024352e-08
1884,25_76,-6.633471983333823e-08
1885,25_77,-7.561236161596841e-09
1886,25_78,4.551845823898053e-08
1887,25_79,7.444413263152956e-09
1888,25_80,1.2518197851924761e-08
1889,25_81,1.277561571992689e-08
1890,25_82,8.263722629443418e-08
1891,26_27,3.197197454785064e-08
1892,26_28,-4.590008341668463e-08
1893,26_29,5.184997539324759e-09
1894,26_30,3.8267379154078e-08
1895,26_31,4.780335361833601e-08
1896,26_32,-1.903306076617141e-08
1897,26_33,-5.915682900280177e-09
1898,26_34,-1.0254783827730099e-08
1899,26_35,-3.1623722531592177e-08
1900,26_36,-4.692981327573213e-08
1901,26_37,5.886306287697266e-08
1902,26_38,1.9249872361589557e-08
1903,26_39,8.889196503808339e-10
1904,26_40,1.9273353759938098e-08
1905,26_41,4.8420403286172125e-08
1906,26_42,5.275040182789054e-08
1907,26_43,4.8578272025407965e-08
1908,26_44,-7.020763128773921e-09
1909,26_45,2.4320568441649573e-09
1910,26_46,1.0396849324311805e-07
1911,26_47,-2.1325261711536903e-08
1912,26_48,-4.3778012921331905e-08
1913,26_49,-3.6098937021955876e-08
1914,26_50,-4.275786807741186e-08
1915,26_51,1.3217810063841765e-08
1916,26_52,1.0484146101905473e-08
1917,26_53,-2.7908389257465014e-08
1918,26_54,-3.853332916807592e-08
1919,26_55,-3.897647978015037e-10
1920,26_56,-2.028340946706746e-08
1921,26_57,-3.101332676218158e-08
1922,26_58,-7.192943823904323e-08
1923,26_59,-8.102876061840755e-08
1924,26_60,-7.715818526310908e-08
1925,26_61,-6.3780401047939e-08
1926,26_62,-7.454431946658095e-08
1927,26_63,-5.5620684266334334e-08
1928,26_64,6.675516279472342e-09
1929,26_65,-4.94675378022123e-08
1930,26_66,2.002691931503347e-08
1931,26_67,1.2234662629670373e-08
1932,26_68,-1.741958901246855e-08
1933,26_69,-8.385294224395768e-09
1934,26_70,-5.0000756963085395e-08
1935,26_71,-7.429692684363154e-08
1936,26_72,-7.49456896541748e-08
1937,26_73,-4.305414539235556e-08
1938,26_74,1.8976307168157258e-08
1939,26_75,1.2332903722157387e-08
1940,26_76,-2.9026083374797046e-08
1941,26_77,-2.4954051877638014e-10
1942,26_78,4.5430215226114125e-08
1943,26_79,5.377123798664574e-08
1944,26_80,-1.7669425657912203e-08
1945,26_81,3.904642916051472e-08
1946,26_82,6.851906049842697e-08
1947,27_28,1.9927891806622795e-08
1948,27_29,4.4488896883373786e-08
1949,27_30,1.670698291926299e-08
1950,27_31,1.178999601688836e-08
1951,27_32,-3.4798069197383225e-08
1952,27_33,3.564503620730414e-08
1953,27_34,-4.933303045461653e-09
1954,27_35,-3.6412405633043615e-08
1955,27_36,-1.3827041761027078e-08
1956,27_37,7.374413952745487e-08
1957,27_38,-4.2486553583115866e-08
1958,27_39,5.196850365746411e-08
1959,27_40,-2.470427963973646e-09
1960,27_41,4.299062932410832e-08
1961,27_42,7.450413433903561e-09
1962,27_43,7.610110484367436e-08
1963,27_44,6.655205750534264e-08
1964,27_45,-7.665473043394246e-08
1965,27_46,-1.5688071905646066e-08
1966,27_47,-8.900953435041184e-08
1967,27_48,9.402892681517429e-08
1968,27_49,7.83643036479936e-08
1969,27_50,-6.114397304248589e-09
1970,27_51,1.545572370283229e-08
1971,27_52,-2.835809680556553e-08
1972,27_53,9.880918335114272e-09
1973,27_54,2.2360720109865303e-08
1974,27_55,8.163585161209759e-08
1975,27_56,9.712670710592763e-08
1976,27_57,5.8438229564354866e-08
1977,27_58,-1.1432488987521656e-08
1978,27_59,-8.848262422702741e-08
1979,27_60,-7.174390092209004e-08
1980,27_61,-4.836739068675109e-08
1981,27_62,-1.0325559875384897e-09
1982,27_63,-2.332862326895271e-08
1983,27_64,-6.010925782146163e-09
1984,27_65,-1.1393415662614178e-08
1985,27_66,2.991771972635019e-08
1986,27_67,5.977061184689908e-08
1987,27_68,4.470632874463048e-08
1988,27_69,1.9651954273592868e-08
1989,27_70,-1.1181343137539135e-08
1990,27_71,3.757407954095995e-08
1991,27_72,5.5909094454019445e-08
1992,27_73,4.447780402302777e-08
1993,27_74,5.521129885537171e-08
1994,27_75,8.635558359002509e-09
1995,27_76,-3.469966919549925e-08
1996,27_77,-5.233400760964093e-08
1997,27_78,-3.0848041063189805e-08
1998,27_79,7.282764056063213e-08
1999,27_80,-6.896702943636233e-08
2000,27_81,7.382635650178443e-08
2001,27_82,8.194760597561443e-09
2002,28_29,2.8121941991700887e-08
2003,28_30,6.210779797771148e-08
2004,28_31,-1.3276885780804801e-09
2005,28_32,4.068691223130952e-09
2006,28_33,5.827089817058845e-09
2007,28_34,-5.388726322292599e-09
2008,28_35,2.1527215909232576e-08
2009,28_36,6.478988416627368e-08
2010,28_37,2.2609289611710688e-08
2011,28_38,-2.7168491563865535e-08
2012,28_39,6.9191952770415045e-09
2013,28_40,-4.951372806761537e-08
2014,28_41,-7.71351272804719e-08
2015,28_42,1.8232351813269466e-08
2016,28_43,8.861171992543393e-08
2017,28_44,5.50329207022174e-08
2018,28_45,-1.426023219208427e-07
2019,28_46,-2.8253369193439134e-08
2020,28_47,-7.13706509697488e-08
2021,28_48,4.083276416519722e-08
2022,28_49,4.8923201351088104e-08
2023,28_50,-9.892257599017292e-09
2024,28_51,2.073256263622181e-08
2025,28_52,-1.2788115826909501e-08
2026,28_53,-2.3658795861868022e-08
2027,28_54,-2.191364499357565e-08
2028,28_55,2.965475543760447e-08
2029,28_56,1.0873697952125607e-07
2030,28_57,5.473086480741582e-08
2031,28_58,-5.346308767935933e-08
2032,28_59,-7.274561190334797e-09
2033,28_60,-1.4705750117091736e-08
2034,28_61,-3.9905650972564674e-08
2035,28_62,3.3577783275161775e-08
2036,28_63,-5.0813713415510476e-09
2037,28_64,1.298656693001119e-08
2038,28_65,-6.749997313522656e-08
2039,28_66,2.4314822316044214e-08
2040,28_67,5.0851874070489934e-08
2041,28_68,4.2230219444104233e-08
2042,28_69,-1.1173010893169992e-08
2043,28_70,-5.385842389314311e-08
2044,28_71,3.376294088801935e-08
2045,28_72,4.336313305690881e-08
2046,28_73,8.28576177337511e-09
2047,28_74,-5.565377774794135e-08
2048,28_75,-6.636717844159671e-08
2049,28_76,4.291060798969618e-08
2050,28_77,1.627175565275756e-08
2051,28_78,3.099747990733576e-08
2052,28_79,-2.88758503693796e-08
2053,28_80,-1.1406369963622736e-08
2054,28_81,6.949493082507698e-08
2055,28_82,2.384825947079183e-08
2056,29_30,-3.239444151800147e-08
2057,29_31,6.608192363033592e-09
2058,29_32,-1.1552518718505987e-08
2059,29_33,-1.925189309092149e-08
2060,29_34,-3.208028194073656e-08
2061,29_35,-3.501224239671313e-08
2062,29_36,7.853643551906678e-09
2063,29_37,6.097432894065985e-08
2064,29_38,-3.3335020373635736e-08
2065,29_39,5.988207991093126e-08
2066,29_40,2.7068338552029692e-08
2067,29_41,1.2198137943678894e-08
2068,29_42,3.5058878940878328e-09
2069,29_43,3.8854262129025534e-08
2070,29_44,-8.519810128873845e-09
2071,29_45,-1.3129589225878796e-07
2072,29_46,8.98970930468566e-08
2073,29_47,-2.577544624429634e-08
2074,29_48,3.3380102794196704e-08
2075,29_49,9.95660444832237e-09
2076,29_50,2.0211103404239874e-08
2077,29_51,8.156468315107838e-09
2078,29_52,4.468918488722409e-08
2079,29_53,-4.519514818455277e-09
2080,29_54,2.4028238927339055e-09
2081,29_55,-4.185548775892093e-08
2082,29_56,-2.1560618874939024e-08
2083,29_57,5.427293147324625e-08
2084,29_58,-1.9836217372156882e-08
2085,29_59,-1.1920019674114131e-07
2086,29_60,-9.273550877809036e-08
2087,29_61,-1.9478747086314792e-08
2088,29_62,-4.337811716154278e-08
2089,29_63,-3.603078014181886e-08
2090,29_64,3.2587630670060125e-08
2091,29_65,-1.3808543501968555e-07
2092,29_66,-6.544920924046976e-09
2093,29_67,5.144294493067253e-09
2094,29_68,7.849628597845815e-08
2095,29_69,-3.638872265435423e-08
2096,29_70,-2.7182689545448633e-08
2097,29_71,-1.1904463923127934e-08
2098,29_72,1.1051180852015914e-07
2099,29_73,1.0534300601708976e-07
2100,29_74,1.3825721588422978e-08
2101,29_75,-8.668383950483253e-09
2102,29_76,-2.3272750589576703e-08
2103,29_77,-5.848081405132664e-08
2104,29_78,-5.92794233363081e-08
2105,29_79,-3.526969340918487e-08
2106,29_80,5.551924657571766e-08
2107,29_81,8.825350810325028e-08
2108,29_82,6.771085507169436e-08
2109,30_31,-1.2628929508281245e-08
2110,30_32,-9.368349806009155e-09
2111,30_33,2.396808031112629e-08
2112,30_34,1.7281147043025937e-08
2113,30_35,2.7947137553392716e-08
2114,30_36,5.0058439434227e-08
2115,30_37,2.947487884693549e-10
2116,30_38,2.141629086961725e-08
2117,30_39,9.68423383292734e-08
2118,30_40,8.048916902139966e-08
2119,30_41,-4.6539087413327496e-08
2120,30_42,-3.459251130407118e-08
2121,30_43,7.097099882744319e-08
2122,30_44,1.4187143374514822e-09
2123,30_45,-1.0220626851100286e-07
2124,30_46,7.359073234582179e-08
2125,30_47,-5.619633118876215e-09
2126,30_48,2.820970579450233e-08
2127,30_49,1.0296504450814912e-09
2128,30_50,2.7499288347703838e-08
2129,30_51,8.408227904556175e-08
2130,30_52,1.1605214575730793e-07
2131,30_53,7.796269873241258e-08
2132,30_54,7.958819268810452e-08
2133,30_55,-3.5288242267937498e-09
2134,30_56,9.733227367501807e-09
2135,30_57,7.312983742025424e-08
2136,30_58,1.7478542973891877e-08
2137,30_59,-7.459081870765596e-08
2138,30_60,-6.468405514664775e-08
2139,30_61,-1.2290789860854773e-08
2140,30_62,-4.778828678756365e-09
2141,30_63,-6.308814610408889e-09
2142,30_64,-9.75794837833546e-09
2143,30_65,-6.56939643153838e-08
2144,30_66,1.2720812820359013e-08
2145,30_67,5.8441414358668524e-08
2146,30_68,3.9092230215660475e-08
2147,30_69,2.070425508746973e-08
2148,30_70,5.903472988554654e-08
2149,30_71,3.125761958455712e-08
2150,30_72,8.206801126966685e-08
2151,30_73,6.488081523537067e-08
2152,30_74,-3.8133628906036425e-08
2153,30_75,-4.050845294763562e-08
2154,30_76,1.3798758249542018e-08
2155,30_77,-1.4343384597308606e-08
2156,30_78,4.9589247908647425e-08
2157,30_79,-8.260726287164855e-08
2158,30_80,1.0084157706164123e-07
2159,30_81,6.993479522652135e-08
2160,30_82,8.269164802944528e-08
2161,31_32,1.5525827887123312e-08
2162,31_33,-2.6461074980068973e-08
2163,31_34,-4.092764134827317e-08
2164,31_35,-2.879043122993627e-08
2165,31_36,-2.4331341370332794e-08
2166,31_37,8.846852882528404e-09
2167,31_38,-6.241804454445757e-08
2168,31_39,-6.348545256491307e-08
2169,31_40,-6.041691143868776e-08
2170,31_41,-8.97871076233143e-08
2171,31_42,-2.5875047867128582e-08
2172,31_43,4.3503877561432794e-08
2173,31_44,7.973106746167877e-08
2174,31_45,2.1419546965768825e-08
2175,31_46,-6.460222528613102e-08
2176,31_47,1.898121794997715e-08
2177,31_48,5.81872861600225e-08
2178,31_49,1.1859429813217193e-08
2179,31_50,6.071120864614644e-09
2180,31_51,-3.30590605789546e-08
2181,31_52,1.8120102495203713e-08
2182,31_53,1.3921829825563306e-08
2183,31_54,2.751489837442283e-08
2184,31_55,-1.2504171079450377e-09
2185,31_56,-5.127727138994003e-08
2186,31_57,-5.1622429096737474e-08
2187,31_58,-3.436247156698424e-09
2188,31_59,3.5663686448407013e-08
2189,31_60,-1.9877099448730926e-08
2190,31_61,-9.190529992783101e-08
2191,31_62,-9.993358859553536e-09
2192,31_63,3.6469703151923475e-08
2193,31_64,3.8120614869750414e-08
2194,31_65,2.9597663195814575e-08
2195,31_66,-2.563470196968028e-10
2196,31_67,1.6238564954145264e-08
2197,31_68,-2.6853800202928818e-08
2198,31_69,6.107784144069805e-08
2199,31_70,2.601987279971648e-08
2200,31_71,3.411057709102349e-08
2201,31_72,4.918518123787355e-08
2202,31_73,1.3448966961265108e-08
2203,31_74,-1.5429319370519956e-08
2204,31_75,-3.900054554692149e-09
2205,31_76,-3.327256543915901e-08
2206,31_77,-2.136867225598866e-08
2207,31_78,3.209142301432325e-08
2208,31_79,-2.460905721213785e-08
2209,31_80,-5.912122341921426e-08
2210,31_81,6.405252588950476e-08
2211,31_82,-3.6510243465773235e-08
2212,32_33,7.30619399676376e-08
2213,32_34,9.690402297407171e-08
2214,32_35,-1.6625204034713525e-08
2215,32_36,-3.288498400764211e-08
2216,32_37,-1.233609713126571e-07
2217,32_38,9.229682782096568e-08
2218,32_39,-7.379121206813805e-09
2219,32_40,-9.153695098385633e-08
2220,32_41,3.510526191110542e-08
2221,32_42,-1.7769498708180793e-08
2222,32_43,7.538008995126534e-09
2223,32_44,-2.00308619991944e-08
2224,32_45,-1.2412806141311985e-08
2225,32_46,-2.868905037304274e-08
2226,32_47,6.345805452928093e-08
2227,32_48,-4.034948906648005e-08
2228,32_49,-3.0215069060792697e-09
2229,32_50,-4.3012118241803474e-08
2230,32_51,-3.761870706591054e-08
2231,32_52,-5.429822051159537e-08
2232,32_53,-6.828776993364517e-08
2233,32_54,-6.093904635728413e-08
2234,32_55,1.2746292217443862e-08
2235,32_56,3.937665640289281e-08
2236,32_57,1.2090179108920503e-08
2237,32_58,1.863926715086249e-08
2238,32_59,3.2446211008113334e-08
2239,32_60,6.38099180168501e-08
2240,32_61,1.1419079899744925e-07
2241,32_62,3.13129539759449e-08
2242,32_63,4.67942569749008e-08
2243,32_64,5.619736086150629e-08
2244,32_65,1.6635149148926895e-08
2245,32_66,-2.8013252728214294e-08
2246,32_67,-5.160798504032399e-08
2247,32_68,2.2144698493601204e-08
2248,32_69,-1.491356445048229e-08
2249,32_70,2.564311976470933e-08
2250,32_71,-1.901280426772945e-08
2251,32_72,-7.738207985965079e-08
2252,32_73,-5.293316233233362e-08
2253,32_74,-4.4324053653798084e-08
2254,32_75,-5.646827140056876e-08
2255,32_76,7.860284023369669e-08
2256,32_77,1.844846455125252e-08
2257,32_78,2.064686768627998e-08
2258,32_79,-3.314280803091442e-08
2259,32_80,6.074218328142657e-08
2260,32_81,5.8672105151487966e-08
2261,32_82,-2.337738077283661e-08
2262,33_34,-8.867178395796826e-09
2263,33_35,-8.33635451334997e-08
2264,33_36,-5.941410186926278e-08
2265,33_37,-4.768891282645479e-09
2266,33_38,-2.6165152181211474e-08
2267,33_39,-7.128992108445743e-08
2268,33_40,-5.519840290187914e-08
2269,33_41,2.1452195123379995e-08
2270,33_42,-1.8986828581045214e-08
2271,33_43,-1.7655682903568213e-09
2272,33_44,8.635179456042769e-08
2273,33_45,3.048226064241189e-08
2274,33_46,7.924884296666507e-08
2275,33_47,7.423107934300731e-08
2276,33_48,-1.2677768140795503e-07
2277,33_49,-5.948456963724597e-08
2278,33_50,1.686062011655307e-08
2279,33_51,3.91423497189732e-08
2280,33_52,8.256188330323518e-09
2281,33_53,4.135869839282911e-08
2282,33_54,2.720529034749252e-08
2283,33_55,-5.778449245732578e-08
2284,33_56,-6.606422483562824e-08
2285,33_57,-2.8224679843403778e-08
2286,33_58,1.234785061526569e-08
2287,33_59,7.167942616582663e-08
